"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-1.81586233703231,3.40956307793125,-7.45339807486844,2.37556581194927e-10,3.06822222711831e-08,13.3914061736262,"ABCA6"
-2.08444910221355,9.90488029632683,-7.44459861660456,2.46361570276702e-10,3.13239293466522e-08,13.356019945367,"CRIP1"
-2.08866132600694,7.72330480079011,-7.44451659363599,2.46445158583564e-10,3.13239293466522e-08,13.3556901109103,"TIMM10B"
-2.16425383606092,9.09283968456018,-7.44208156833423,2.48939589228117e-10,3.13239293466522e-08,13.3458983921175,"LSP1"
-2.19516673902328,7.47808293125487,-7.44185835268425,2.49169507450699e-10,3.13239293466522e-08,13.3450008089215,"ALG9"
2.66460588058033,4.56722018309709,7.43000159621136,2.61691825436746e-10,3.26802831275544e-08,13.2973257470886,"CTHRC1"
-1.03822709236837,7.1005862221064,-7.42455561259475,2.67652117174716e-10,3.32047103523923e-08,13.2754296926277,"TM4SF19"
-1.50645064710725,4.86991353605498,-7.41728634656036,2.7581950144882e-10,3.39943028681072e-08,13.2462047739061,"ARHGAP23"
-1.05904825373797,1.2143718253946,-7.38396930944501,3.16552493180266e-10,3.87370905589612e-08,13.1122861753278,"PCDH19"
-1.68782389562395,2.12352887853144,-7.38255424245947,3.18409558075992e-10,3.87370905589612e-08,13.1065992977818,"PAMR1"
-1.8544531159221,3.02727854032325,-7.3396509371216,3.80181394229323e-10,4.59556445575792e-08,12.9342206492293,"PGM5"
-2.6986850078319,9.2287218279425,-7.32259007390827,4.07946702365832e-10,4.87160366413214e-08,12.8656959260177,"AQP1"
1.62584175999621,4.82072141593534,7.32244905650352,4.08184429619175e-10,4.87160366413214e-08,12.8651295883482,"STMN1"
-1.34157183512556,2.35297681070061,-7.32036475645018,4.11714302805475e-10,4.88282805534769e-08,12.8567589751893,"PREX2"
-2.57892644984115,7.97717040292829,-7.31596467809858,4.1926637459709e-10,4.94131626611083e-08,12.8390888034894,"GALT"
-2.24594836906402,4.97684411596203,-7.31264774950896,4.2505058515454e-10,4.97837197780072e-08,12.8257690396527,"CNN1"
-1.22925998484825,3.14711807091544,-7.30136598521737,4.45326559484227e-10,5.14545168429372e-08,12.7804689301435,"C7orf63"
-1.3951684802414,1.77802263462211,-7.30098400423778,4.46029699515025e-10,5.14545168429372e-08,12.7789352556194,"CTTNBP2"
2.37583507722226,5.1614016171169,7.29938854620358,4.48978566012929e-10,5.14545168429372e-08,12.7725294818738,"IFI30"
-2.10572613608132,7.77638470679803,-7.29795062203774,4.5165292069666e-10,5.14545168429372e-08,12.7667563149523,"SNURF"
-2.11151904424399,7.88665809716582,-7.29725140918479,4.52959102504512e-10,5.14545168429372e-08,12.7639490601616,"TM9SF1"
-2.08283840895142,6.6869350058134,-7.29133721600362,4.6415904612713e-10,5.24110606755647e-08,12.740205261285,"KIAA0391"
-1.41471358160818,8.23991203829201,-7.28901772237927,4.68626590736579e-10,5.26005453661885e-08,12.7308936316165,"ACE"
-1.93248145458267,5.56066508205201,-7.27850486915933,4.89419015036066e-10,5.46093157783142e-08,12.6886930761135,"ZNF8"
-1.26662004717017,3.30844944403218,-7.27133596349842,5.04122868878961e-10,5.59190878732386e-08,12.6599189768025,"GPR133"
-2.35739213225785,5.62510471945319,-7.26480231822104,5.17907119085426e-10,5.71121318397303e-08,12.633696954669,"SLC5A3"
-1.92052082540407,8.74672976451582,-7.25465270970799,5.40069203215003e-10,5.92097963082866e-08,12.5929671112499,"ITFG3"
-1.9162287055719,2.46494302214318,-7.24648853835739,5.58580336593335e-10,6.08852566886735e-08,12.5602086821202,"SCARA5"
